10000
65 71 64 70 0 0 6
65 70 61 66 0 0 5
61 60 59 58 0 0 -1
62 63 59 60 0 0 1
69 73 65 69 0 0 4
64 66 63 64 1 0 1
64 63 63 62 0 0 -1
62 67 59 65 0 1 6
62 60 61 59 0 0 -2
59 61 58 60 0 0 2
63 68 61 66 0 0 5
63 65 63 65 0 0 2
60 61 58 60 0 1 2
57 61 57 60 1 0 3
69 75 65 71 0 0 6
66 65 66 65 0 0 -1
64 64 62 62 0 0 0
64 70 62 68 0 0 6
57 58 55 56 0 0 1
57 60 55 58 0 0 3
65 71 65 70 1 0 5
63 67 60 64 0 0 4
60 63 60 62 1 0 2
63 65 60 62 0 0 2
55 55 54 54 0 0 0
72 76 71 74 1 1 3
54 58 52 56 0 0 4
65 69 64 68 0 0 4
63 65 61 64 0 1 3
64 66 61 63 0 0 2
61 59 59 57 0 0 -2
64 68 63 67 0 0 4
61 64 60 63 0 0 3
59 58 58 57 0 0 -1
58 56 54 52 0 0 -2
68 66 67 65 0 0 -2
70 69 68 67 0 0 -1
64 65 61 62 0 0 1
62 65 59 62 0 0 3
70 70 65 65 0 1 0
54 55 54 55 0 0 1
68 69 67 68 0 0 1
61 58 61 58 1 0 -3
65 69 65 68 1 1 3
69 67 67 65 0 0 -2
61 62 60 61 0 0 1
62 68 61 67 0 0 6
71 74 68 71 1 0 3
65 63 64 62 1 0 -2
64 66 62 63 1 0 1
63 63 60 59 1 0 -1
60 62 59 61 0 0 2
58 59 55 56 0 0 1
59 61 58 60 0 0 2
57 62 56 61 0 0 5
67 70 66 68 1 0 2
71 73 67 69 0 1 2
63 66 61 64 0 0 3
66 67 66 67 0 0 1
62 68 62 68 1 1 6
56 54 55 53 0 0 -2
71 74 68 69 1 1 1
76 75 76 74 1 1 -2
73 77 71 75 0 0 4
56 60 56 56 1 0 0
60 62 60 62 0 0 2
56 55 53 52 0 0 -1
52 54 52 54 0 0 2
62 60 62 58 1 0 -4
71 73 67 69 0 0 2
62 69 60 67 0 0 7
59 62 59 62 0 0 3
71 75 71 75 0 0 4
58 60 57 59 0 0 2
65 72 64 70 1 0 6
56 58 55 57 0 0 2
54 60 54 60 0 0 6
64 65 62 63 0 0 1
66 66 66 66 0 0 0
64 67 63 65 1 1 2
58 61 57 60 0 0 3
58 62 57 59 1 0 2
53 59 51 57 0 0 6
60 62 60 62 0 0 2
62 57 61 56 0 0 -5
61 64 60 63 0 0 3
66 65 63 61 1 0 -2
74 76 70 73 0 1 3
58 62 57 61 0 0 4
64 65 63 65 0 1 2
53 54 53 54 0 0 1
64 65 62 62 1 0 0
62 61 61 59 1 0 -2
56 56 54 54 0 0 0
70 74 69 73 0 0 4
59 62 55 58 0 0 3
64 68 60 64 0 0 4
58 60 58 60 0 0 2
73 78 72 77 0 0 5
62 66 62 65 1 0 3
59 62 58 60 1 0 2
67 68 66 68 0 1 2
66 66 65 65 0 0 0
55 62 54 61 0 1 7
65 68 59 63 0 1 4
54 54 54 54 0 0 0
70 72 68 72 0 1 4
74 72 73 71 0 0 -2
73 70 69 68 0 1 -1
61 59 58 56 0 0 -2
61 61 60 60 0 0 0
50 54 49 52 1 0 3
56 60 56 60 0 0 4
71 75 70 72 1 0 2
58 63 56 62 1 1 6
55 52 52 49 0 0 -3
64 65 64 64 1 0 0
72 72 66 66 0 0 0
62 65 61 64 0 0 3
62 63 60 63 1 1 3
57 59 55 57 0 0 2
59 62 57 60 0 0 3
64 68 63 67 0 0 4
56 62 53 58 1 0 5
64 64 61 61 0 0 0
50 53 50 53 0 0 3
58 64 58 64 0 0 6
54 58 53 57 0 0 4
57 58 56 57 0 0 1
71 79 70 77 1 0 7
70 70 68 68 0 0 0
55 61 53 59 0 0 6
55 57 55 57 0 0 2
69 77 68 77 0 1 9
69 71 69 71 0 0 2
61 63 60 60 1 0 0
74 74 72 73 0 1 1
60 62 60 62 0 0 2
72 79 70 77 0 0 7
67 69 63 65 0 0 2
62 65 60 63 0 0 3
66 69 63 66 1 0 3
62 61 60 59 0 0 -1
59 59 59 59 0 0 0
69 73 69 71 1 1 2
60 63 59 62 0 0 3
67 68 67 68 0 0 1
68 71 68 71 0 0 3
55 56 54 55 0 0 1
59 59 55 55 0 0 0
66 69 61 64 0 0 3
55 54 55 54 0 0 -1
66 66 64 64 1 1 0
66 68 64 66 0 0 2
71 70 69 68 0 0 -1
64 63 63 62 0 0 -1
76 80 76 79 1 0 3
59 62 55 58 0 0 3
69 73 68 71 1 0 3
65 73 65 69 1 0 4
63 65 61 63 0 0 2
57 60 56 57 1 0 1
63 63 61 61 1 0 0
63 64 62 64 1 1 2
70 72 69 71 0 1 2
62 63 59 60 0 0 1
70 69 67 66 0 0 -1
58 63 58 61 1 0 3
70 73 69 70 1 0 1
57 63 56 59 1 0 3
62 71 61 68 1 0 7
59 59 58 58 0 0 0
67 68 65 66 0 0 1
70 68 65 67 0 1 2
58 58 54 54 1 0 0
66 70 61 65 0 0 4
63 66 57 61 0 1 4
57 61 56 60 0 0 4
62 66 62 66 0 0 4
69 66 67 64 0 0 -3
60 65 56 64 0 1 8
64 65 63 63 1 0 0
63 64 59 60 0 0 1
78 79 76 77 0 0 1
67 65 62 60 1 0 -2
59 63 58 61 1 0 3
66 67 64 65 0 0 1
75 76 72 72 1 0 0
56 60 55 59 0 0 4
66 66 65 62 1 0 -3
57 61 54 58 0 0 4
58 63 56 61 0 0 5
74 77 71 77 1 1 6
67 68 66 66 1 0 0
67 68 64 65 0 0 1
63 65 62 64 1 0 2
58 67 55 64 0 0 9
69 65 67 63 0 0 -4
61 61 59 59 0 0 0
66 68 63 63 1 0 0
66 69 63 66 0 0 3
57 62 55 60 0 0 5
60 67 58 65 0 0 7
66 71 65 67 1 1 2
57 60 54 57 0 0 3
78 79 77 75 1 1 -2
72 74 70 72 0 0 2
59 62 58 60 1 0 2
63 62 62 61 0 0 -1
57 59 54 56 0 0 2
61 67 61 67 0 0 6
60 67 58 65 0 0 7
65 68 65 68 0 0 3
62 59 62 59 0 0 -3
59 55 57 53 0 0 -4
63 66 61 66 1 1 5
54 55 53 54 0 0 1
60 61 58 61 0 1 3
60 60 59 59 0 0 0
59 57 58 56 0 0 -2
62 61 61 60 0 0 -1
54 57 54 57 0 0 3
64 67 64 66 1 0 2
67 72 66 70 1 0 4
58 59 57 58 0 0 1
55 60 54 59 1 0 5
63 66 61 64 0 0 3
59 63 58 62 0 0 4
59 60 58 59 0 0 1
67 66 65 64 0 0 -1
69 69 68 69 0 1 1
62 62 61 61 0 0 0
60 63 60 63 0 0 3
59 62 57 60 0 0 3
56 58 52 54 0 0 2
58 62 57 61 0 0 4
72 76 71 75 0 0 4
54 54 52 52 0 0 0
55 54 52 51 0 0 -1
72 75 67 70 0 0 3
56 59 52 55 0 0 3
65 67 62 64 0 0 2
66 70 63 69 0 1 6
68 71 67 70 0 0 3
68 72 67 71 0 0 4
65 68 65 68 0 1 3
64 64 61 61 0 0 0
61 63 57 59 0 0 2
58 60 58 60 0 0 2
65 66 64 65 0 0 1
69 67 65 63 1 0 -2
73 71 72 70 0 0 -2
46 50 46 50 1 0 4
48 51 48 51 1 0 3
60 63 58 61 0 0 3
64 64 60 60 0 0 0
57 62 54 59 0 0 5
63 61 60 58 0 0 -2
65 68 65 68 0 0 3
55 56 53 54 0 0 1
52 56 51 55 0 0 4
62 66 62 63 1 0 1
58 58 56 56 0 0 0
64 66 64 66 0 0 2
60 63 58 61 0 0 3
56 64 52 60 0 0 8
65 67 62 64 0 0 2
64 66 60 62 0 0 2
64 63 61 60 0 0 -1
72 74 66 68 0 1 2
60 61 58 59 1 0 1
54 57 50 53 0 0 3
61 66 59 64 0 0 5
65 64 65 64 1 0 -1
62 67 62 67 0 0 5
60 63 59 62 0 0 3
65 64 63 62 0 0 -1
60 61 60 60 1 1 0
67 71 66 70 0 0 4
62 64 57 59 0 0 2
66 68 66 67 1 1 1
68 67 64 63 0 0 -1
53 57 53 53 1 0 0
70 72 69 71 0 0 2
64 69 64 68 1 0 4
64 67 63 66 0 0 3
56 57 56 55 1 0 -1
57 60 55 58 0 0 3
62 60 60 58 1 0 -2
58 57 53 52 0 0 -1
54 53 51 50 0 0 -1
51 51 49 49 0 0 0
58 57 55 54 0 0 -1
57 57 51 51 0 0 0
66 65 65 63 1 0 -2
65 67 62 65 1 1 3
57 59 55 57 1 0 2
59 59 59 59 0 0 0
64 65 61 62 0 0 1
72 73 71 72 1 1 1
63 64 60 64 1 1 4
72 72 72 72 0 0 0
67 67 65 64 1 0 -1
62 62 62 62 0 0 0
58 61 58 61 0 0 3
58 56 55 53 1 0 -2
62 70 61 69 1 1 8
61 61 60 60 0 0 0
49 50 48 49 0 0 1
53 49 52 48 0 0 -4
61 59 61 59 0 0 -2
49 55 49 55 0 0 6
74 76 73 76 1 1 3
66 71 65 70 0 0 5
67 74 67 73 1 0 6
67 69 65 67 0 0 2
61 60 58 57 0 0 -1
54 53 50 49 0 0 -1
47 49 45 45 1 0 0
60 61 59 60 0 1 1
65 67 64 65 1 0 1
59 61 59 60 1 0 1
61 62 59 59 1 0 0
58 58 57 57 1 0 0
65 64 65 64 0 0 -1
60 61 59 60 0 0 1
75 78 72 75 0 1 3
59 57 58 55 1 0 -3
70 69 67 66 0 0 -1
59 62 57 60 0 0 3
64 65 64 65 0 0 1
50 49 48 47 0 0 -1
48 51 47 50 0 0 3
58 58 55 55 0 0 0
67 71 66 70 0 0 4
49 50 47 48 0 0 1
67 71 66 70 0 0 4
66 66 63 63 1 0 0
67 67 67 67 1 1 0
66 67 63 64 1 0 1
67 67 65 67 1 1 2
65 69 64 65 1 0 1
78 79 77 78 1 0 1
66 69 65 68 0 0 3
71 72 69 71 0 1 2
68 70 68 70 0 0 2
62 63 60 62 1 1 2
59 55 57 53 0 0 -4
72 71 68 67 0 0 -1
66 64 65 63 0 0 -2
55 54 54 53 0 0 -1
55 61 53 59 0 0 6
61 63 61 63 0 0 2
59 65 57 63 0 0 6
50 55 49 54 0 0 5
62 64 62 64 0 0 2
55 56 51 52 0 0 1
56 58 54 56 0 0 2
63 65 63 63 1 0 0
58 59 58 59 0 0 1
52 54 52 54 0 0 2
63 68 60 65 0 0 5
65 65 65 65 0 0 0
74 72 74 71 1 0 -3
64 65 63 64 0 0 1
63 66 63 66 1 0 3
54 53 52 51 0 0 -1
68 75 64 71 0 0 7
57 56 54 53 0 0 -1
73 76 70 73 1 1 3
64 66 64 66 1 1 2
52 60 52 60 0 0 8
56 60 54 58 0 0 4
62 63 61 62 0 0 1
67 69 65 67 0 0 2
58 59 57 59 0 1 2
64 69 64 69 0 0 5
56 56 56 56 0 0 0
63 61 61 59 0 0 -2
69 72 66 69 0 0 3
63 60 60 57 0 0 -3
59 62 58 61 0 0 3
62 64 61 63 0 0 2
74 73 71 70 0 0 -1
61 68 56 63 0 0 7
78 81 76 77 1 0 1
60 61 59 60 0 0 1
61 61 59 59 0 0 0
56 64 55 63 0 0 8
71 69 69 67 1 0 -2
62 70 60 68 0 0 8
64 69 63 68 0 0 5
57 60 54 57 0 0 3
55 52 53 50 0 0 -3
50 50 48 48 0 0 0
67 72 64 69 0 0 5
61 61 59 61 1 1 2
63 67 60 64 0 0 4
72 75 71 74 1 0 3
63 65 61 63 0 0 2
61 68 60 67 0 0 7
61 58 60 57 0 0 -3
75 74 72 71 0 0 -1
66 69 64 67 0 0 3
58 58 58 58 0 0 0
66 70 63 68 0 1 5
54 56 50 52 0 0 2
58 61 57 60 0 0 3
57 59 56 57 1 1 1
59 63 59 63 1 0 4
59 62 59 60 1 1 1
51 53 51 53 0 0 2
57 59 56 58 0 0 2
49 49 49 49 0 0 0
51 52 50 50 1 0 0
65 64 65 63 1 0 -2
58 59 56 55 1 1 -1
56 56 55 55 0 0 0
56 58 56 58 0 0 2
63 64 60 61 0 0 1
64 66 62 64 0 0 2
63 69 62 68 0 0 6
66 71 65 70 0 0 5
62 69 60 67 0 0 7
59 61 57 59 0 0 2
65 70 65 70 0 0 5
52 55 50 53 0 0 3
56 53 55 52 1 0 -3
61 66 59 64 0 0 5
73 74 72 73 1 1 1
64 64 64 64 0 0 0
73 80 73 78 1 0 5
52 50 51 49 0 0 -2
55 57 54 56 0 0 2
63 65 60 62 0 0 2
68 69 66 67 1 0 1
52 52 48 48 0 0 0
72 70 69 67 1 0 -2
60 67 60 67 0 0 7
61 63 61 62 1 1 1
52 52 49 49 0 0 0
69 72 68 71 0 0 3
56 57 53 54 0 1 1
73 75 71 73 0 0 2
73 73 72 71 1 1 -1
57 62 57 59 1 0 2
65 70 64 67 1 1 3
67 73 65 71 0 0 6
64 66 64 65 1 0 1
59 63 55 59 1 0 4
67 70 67 69 1 1 2
71 68 71 68 0 0 -3
75 77 73 75 0 0 2
66 66 66 66 0 0 0
52 54 52 54 0 0 2
57 58 57 58 0 0 1
58 64 56 62 0 0 6
53 59 52 58 0 0 6
63 62 61 60 1 0 -1
76 78 75 77 0 0 2
66 65 61 60 0 0 -1
52 53 51 52 0 0 1
58 60 58 58 1 1 0
60 62 58 60 0 0 2
61 65 56 60 0 0 4
68 67 62 61 0 0 -1
76 78 72 77 0 1 5
53 58 52 57 0 0 5
62 62 61 61 0 0 0
53 55 52 54 0 0 2
58 56 57 55 0 0 -2
71 68 68 68 0 1 0
66 66 63 63 0 0 0
58 58 55 55 0 0 0
66 65 66 65 0 0 -1
77 73 77 73 0 0 -4
49 53 48 52 0 0 4
60 65 59 64 0 0 5
55 60 53 60 0 1 7
65 66 63 64 0 0 1
52 55 50 53 0 0 3
53 52 52 51 0 0 -1
66 66 63 63 1 0 0
55 60 55 60 0 1 5
71 73 69 71 0 0 2
55 60 54 59 0 0 5
61 65 56 60 0 0 4
56 54 54 52 0 0 -2
71 71 71 68 1 0 -3
60 64 56 60 0 0 4
53 55 53 55 0 0 2
57 57 54 54 0 0 0
64 65 64 65 1 0 1
49 50 47 48 0 0 1
60 59 59 58 0 0 -1
55 55 55 55 0 0 0
64 68 62 66 0 0 4
58 58 58 56 1 0 -2
62 67 59 64 0 0 5
64 64 63 63 0 0 0
63 63 60 63 0 1 3
54 56 54 56 0 0 2
58 61 57 60 0 0 3
61 66 60 65 0 0 5
55 55 53 53 0 0 0
63 69 63 64 1 1 1
65 65 63 65 1 1 2
57 58 56 57 0 0 1
50 52 49 51 0 0 2
67 74 67 70 1 1 3
53 51 51 49 0 0 -2
66 65 64 63 0 0 -1
60 61 57 58 0 0 1
60 59 58 57 1 0 -1
60 61 60 61 0 0 1
74 74 71 71 0 1 0
59 64 57 62 0 0 5
58 57 56 55 0 0 -1
67 68 62 63 0 0 1
54 57 53 56 0 0 3
66 67 65 66 0 0 1
62 67 62 66 1 0 4
48 50 46 48 0 0 2
57 62 57 59 1 0 2
71 69 70 68 0 0 -2
64 63 61 63 0 1 2
58 57 56 55 0 0 -1
62 65 61 64 0 0 3
62 65 62 63 1 0 1
64 67 64 67 0 0 3
63 67 63 66 1 0 3
60 67 59 66 0 0 7
60 63 56 59 0 0 3
64 65 63 64 0 0 1
73 73 73 70 1 0 -3
51 56 50 55 0 0 5
72 76 67 68 1 1 1
61 63 61 63 0 0 2
69 71 68 70 0 0 2
51 47 50 46 0 0 -4
61 64 59 62 0 0 3
57 60 54 57 0 0 3
68 67 65 67 0 1 2
56 58 55 55 1 0 0
54 58 49 53 0 0 4
63 65 62 64 0 0 2
51 52 51 52 0 0 1
55 55 52 52 0 0 0
59 62 59 62 0 0 3
57 60 55 58 0 0 3
62 62 62 62 1 0 0
60 60 59 59 0 0 0
68 71 66 69 0 0 3
76 79 76 77 1 0 1
70 71 69 70 1 0 1
69 72 68 71 1 0 3
71 74 69 72 0 1 3
45 46 43 44 0 0 1
53 56 52 55 0 0 3
67 66 65 66 0 1 1
61 61 59 59 0 0 0
67 64 64 61 0 0 -3
62 64 59 61 0 0 2
64 65 62 63 0 0 1
60 58 57 55 0 0 -2
58 59 56 57 0 0 1
56 57 52 53 0 0 1
73 74 72 73 0 0 1
54 56 51 53 0 0 2
65 64 65 63 1 0 -2
62 60 61 59 0 0 -2
64 66 63 65 0 0 2
59 60 57 58 0 0 1
39 43 37 41 0 0 4
67 67 64 64 0 0 0
69 70 67 68 0 0 1
72 74 72 74 0 0 2
60 61 58 59 0 0 1
70 77 67 74 1 0 7
58 56 55 53 0 0 -2
75 73 74 72 0 0 -2
61 60 61 60 1 0 -1
63 65 60 62 0 0 2
55 66 53 64 0 0 11
61 68 58 65 0 0 7
58 54 58 54 0 0 -4
71 74 69 72 0 0 3
50 54 49 53 0 0 4
65 68 61 64 0 0 3
61 61 61 61 0 0 0
55 59 53 57 0 0 4
65 70 61 66 0 0 5
60 68 58 66 0 0 8
63 67 62 66 0 0 4
65 66 64 65 0 0 1
60 68 59 67 0 0 8
67 70 65 68 0 1 3
72 73 72 73 0 0 1
67 73 66 68 1 0 2
71 73 68 70 0 0 2
53 59 53 59 0 0 6
68 68 63 63 0 0 0
57 59 55 57 0 0 2
58 56 55 53 0 0 -2
65 67 63 65 0 0 2
58 65 56 63 0 0 7
66 65 66 65 1 1 -1
60 66 58 64 0 0 6
70 74 65 73 0 1 8
65 67 65 67 0 0 2
67 71 63 67 0 0 4
50 49 50 49 0 0 -1
61 62 60 61 0 0 1
62 64 61 63 0 0 2
60 64 60 64 0 0 4
59 57 59 57 0 0 -2
63 61 62 60 0 0 -2
69 69 68 68 0 0 0
69 69 68 68 0 0 0
66 65 65 64 0 0 -1
56 57 56 57 0 0 1
71 73 69 69 1 1 0
68 69 65 65 1 0 0
57 56 57 56 1 0 -1
70 73 65 67 1 0 2
61 68 57 64 0 0 7
63 62 58 57 0 0 -1
63 62 63 62 0 0 -1
60 63 58 61 0 0 3
65 68 64 67 0 0 3
66 66 65 65 0 0 0
60 59 60 58 1 0 -2
53 53 52 52 0 0 0
57 59 55 57 0 0 2
64 70 64 70 0 1 6
56 54 53 51 0 0 -2
60 57 60 57 0 0 -3
70 70 67 67 0 0 0
59 63 57 61 0 0 4
60 58 55 53 0 0 -2
57 57 55 55 0 0 0
66 65 63 62 0 0 -1
66 73 61 69 0 1 8
61 62 58 59 0 0 1
65 68 65 68 0 0 3
57 57 55 55 0 0 0
63 64 59 64 0 1 5
70 68 67 65 0 0 -2
57 57 55 55 0 0 0
60 59 58 57 0 0 -1
56 60 56 60 0 0 4
60 65 60 65 1 1 5
60 61 58 59 0 0 1
60 61 59 60 1 1 1
54 56 54 56 0 0 2
59 61 58 60 0 0 2
57 61 57 57 1 0 0
58 64 57 63 0 0 6
56 58 52 57 0 1 5
70 75 67 70 1 1 3
64 69 60 64 1 0 4
57 59 56 58 0 0 2
54 58 54 58 0 0 4
76 75 76 75 0 0 -1
79 74 77 74 1 1 -3
55 60 53 58 0 0 5
71 77 71 75 1 0 4
70 72 69 71 0 0 2
58 58 56 56 0 0 0
81 81 78 80 0 1 2
58 63 55 59 1 0 4
59 58 58 57 0 0 -1
59 62 59 60 1 0 1
59 58 57 56 0 0 -1
55 55 50 50 0 0 0
64 69 62 69 1 1 7
62 65 61 65 0 1 4
64 64 62 64 1 1 2
61 61 59 59 0 0 0
59 62 59 62 0 0 3
61 60 58 57 1 1 -1
53 53 52 52 0 0 0
58 60 57 59 0 0 2
59 60 59 60 0 0 1
72 71 70 69 0 1 -1
55 60 54 59 0 0 5
69 71 68 67 1 1 -1
61 63 57 59 0 0 2
63 69 61 67 0 0 6
61 67 58 64 0 0 6
62 64 61 63 0 0 2
59 64 54 59 0 0 5
59 61 58 60 0 0 2
65 67 65 67 0 0 2
56 61 54 59 0 0 5
63 63 60 60 0 0 0
65 68 64 67 0 0 3
57 59 54 56 0 0 2
64 66 61 63 0 0 2
72 73 71 72 0 0 1
61 61 60 60 0 0 0
62 67 60 65 0 0 5
67 64 62 64 1 1 2
68 69 65 66 0 0 1
64 69 63 66 1 1 3
61 63 57 59 0 0 2
74 76 71 73 0 0 2
63 65 63 63 1 1 0
66 71 64 69 0 0 5
68 70 67 68 1 0 1
58 61 57 60 0 0 3
66 67 66 67 1 0 1
49 54 48 53 0 0 5
67 70 66 69 0 1 3
62 64 59 61 0 0 2
50 53 48 51 0 0 3
60 65 60 63 1 0 3
62 62 61 62 0 1 1
64 64 61 61 0 0 0
55 61 50 59 1 1 9
63 60 61 58 0 0 -3
59 59 59 59 0 0 0
66 64 63 61 0 0 -2
63 62 61 60 0 0 -1
57 64 56 61 1 0 5
74 76 73 76 0 1 3
68 72 66 69 1 0 3
58 60 56 58 0 0 2
56 62 55 61 0 0 6
65 67 65 65 1 0 0
65 69 61 65 0 0 4
68 68 65 65 0 0 0
64 63 62 61 0 0 -1
72 77 72 77 0 1 5
52 57 52 57 0 0 5
54 55 53 54 0 0 1
56 58 56 58 0 0 2
64 67 63 66 0 0 3
66 69 64 67 0 0 3
76 75 74 73 0 0 -1
62 67 60 65 0 0 5
67 68 62 63 0 0 1
64 68 62 66 0 0 4
58 58 58 58 0 0 0
64 63 61 60 0 0 -1
62 63 61 62 0 0 1
59 64 58 63 0 0 5
65 69 64 66 1 0 2
68 66 67 65 0 0 -2
67 67 67 67 0 0 0
70 69 69 68 0 0 -1
69 68 68 67 0 0 -1
57 58 55 56 0 0 1
67 71 66 70 0 0 4
64 64 62 62 0 1 0
63 65 63 65 0 1 2
62 60 61 59 0 0 -2
