10000
31 31 31 31 0 0 0
36 37 33 34 0 0 1
34 31 32 29 0 0 -3
40 37 36 33 0 1 -3
42 47 37 42 0 0 5
38 38 36 36 0 0 0
30 30 30 30 0 0 0
38 40 37 39 0 0 2
40 41 38 39 0 0 1
33 39 31 37 0 0 6
25 28 23 26 0 0 3
32 36 31 35 0 0 4
37 38 35 36 0 0 1
29 33 28 32 0 0 4
46 42 42 38 0 0 -4
45 44 42 41 0 0 -1
37 38 36 37 0 0 1
37 41 36 38 1 0 2
41 39 39 37 0 0 -2
39 38 38 37 0 0 -1
40 42 39 41 0 0 2
38 38 38 38 0 0 0
52 52 48 48 0 0 0
31 35 30 34 0 0 4
42 39 39 38 0 1 -1
35 32 35 32 0 0 -3
29 31 28 30 0 0 2
32 29 32 29 0 0 -3
36 36 36 36 0 0 0
32 32 29 29 0 0 0
35 38 34 37 0 0 3
34 33 33 32 0 0 -1
46 44 45 43 0 0 -2
40 37 38 37 0 1 -1
39 47 36 44 0 1 8
45 45 44 44 0 0 0
36 42 34 40 0 1 6
43 44 38 39 0 0 1
35 36 34 35 0 0 1
37 35 36 34 0 0 -2
30 29 28 27 0 0 -1
51 51 48 48 0 0 0
35 34 35 34 0 0 -1
37 43 36 40 1 0 4
43 47 41 45 0 1 4
48 43 44 43 0 1 -1
41 38 40 38 0 1 -2
43 40 41 38 0 0 -3
41 41 40 40 0 0 0
31 29 30 29 1 1 -1
36 38 34 36 0 0 2
33 35 29 31 0 0 2
37 40 36 39 0 0 3
34 33 32 31 0 0 -1
26 29 25 28 0 0 3
38 42 37 42 0 1 5
31 31 31 31 0 0 0
34 34 33 33 0 0 0
35 37 35 37 0 1 2
39 39 38 38 0 1 0
40 40 40 40 0 1 0
41 40 39 38 0 0 -1
41 49 39 47 0 1 8
46 46 44 44 0 1 0
48 47 48 47 0 0 -1
26 24 26 24 0 0 -2
37 37 32 32 0 0 0
39 34 34 33 0 1 -1
36 38 34 36 0 0 2
33 36 32 35 0 0 3
54 54 51 51 1 1 0
35 34 32 33 0 1 1
31 31 29 30 0 1 1
38 38 35 35 0 0 0
39 39 37 39 0 1 2
37 37 34 34 0 0 0
42 40 38 35 1 1 -3
37 35 36 34 0 0 -2
32 29 31 28 0 0 -3
31 29 28 26 0 0 -2
42 40 38 36 0 1 -2
36 34 34 32 0 0 -2
40 40 38 38 0 0 0
52 54 50 52 0 1 2
45 42 43 40 0 1 -3
37 40 35 38 0 0 3
49 51 44 48 0 1 4
37 41 35 39 0 0 4
47 46 42 42 0 1 0
45 45 43 43 0 0 0
42 41 38 40 0 1 2
47 48 43 44 0 1 1
32 36 31 35 0 0 4
39 45 36 42 0 0 6
24 26 23 25 0 1 2
35 38 35 38 0 0 3
32 38 29 36 0 1 7
33 34 33 34 0 0 1
39 40 38 39 0 0 1
35 39 35 39 0 0 4
48 48 46 46 0 0 0
40 42 39 41 0 0 2
34 36 34 36 0 0 2
28 29 26 27 0 0 1
41 41 41 41 0 0 0
44 50 43 50 0 1 7
42 44 40 42 0 0 2
33 36 31 34 0 0 3
39 41 37 39 0 0 2
35 33 32 30 0 0 -2
40 40 33 33 0 0 0
33 33 32 32 0 0 0
44 44 42 42 0 0 0
39 41 37 39 0 0 2
37 38 35 36 0 0 1
28 25 28 25 0 0 -3
41 47 36 43 0 1 7
31 29 29 27 0 0 -2
45 43 45 43 0 0 -2
40 42 39 41 0 0 2
32 37 31 36 0 0 5
32 37 30 35 0 0 5
28 31 26 29 0 0 3
39 38 36 36 0 1 0
38 40 36 38 0 0 2
31 32 31 32 0 0 1
45 48 44 47 0 1 3
39 40 34 35 0 0 1
38 35 35 35 0 1 0
35 32 34 31 0 0 -3
38 43 34 39 0 0 5
40 43 38 41 0 0 3
30 28 29 28 1 1 -1
37 37 36 36 0 0 0
43 41 38 37 0 1 -1
41 42 33 34 0 0 1
43 41 40 38 0 0 -2
36 37 33 34 0 0 1
35 41 34 40 0 0 6
28 29 25 26 0 0 1
37 41 37 41 0 0 4
38 35 35 33 0 1 -2
39 36 37 34 0 0 -3
45 44 43 42 0 0 -1
34 35 34 35 0 0 1
37 41 36 40 0 0 4
32 30 32 30 0 0 -2
35 36 35 36 0 0 1
48 50 48 50 0 0 2
35 33 34 32 0 0 -2
40 40 39 39 0 0 0
50 55 49 54 0 1 5
37 39 36 38 0 0 2
37 38 34 35 0 0 1
45 46 41 42 0 0 1
41 41 39 39 0 0 0
37 36 34 34 0 1 0
38 38 35 35 0 0 0
39 42 38 41 0 0 3
34 35 32 33 0 0 1
43 42 41 40 0 0 -1
42 42 37 37 0 0 0
35 39 32 38 0 1 6
44 43 40 42 0 1 2
39 41 37 39 0 0 2
41 43 40 42 0 0 2
33 34 30 34 0 1 4
34 36 32 34 0 0 2
39 39 38 38 0 0 0
37 41 36 40 0 0 4
39 40 34 35 0 0 1
40 39 38 37 0 0 -1
43 43 42 42 0 0 0
40 38 37 35 0 0 -2
42 47 42 47 0 0 5
39 40 37 40 0 1 3
39 39 37 37 0 0 0
37 36 36 35 0 0 -1
36 38 35 37 0 0 2
38 40 38 39 1 1 1
30 34 29 34 0 1 5
35 35 35 35 0 0 0
37 35 36 34 0 0 -2
39 41 39 41 0 0 2
38 41 36 39 0 0 3
27 32 26 31 0 0 5
39 40 38 39 0 0 1
43 36 38 35 0 1 -3
33 31 32 30 0 0 -2
38 41 38 41 0 0 3
34 33 32 31 0 0 -1
51 52 49 50 0 1 1
35 37 34 36 0 0 2
40 40 38 38 0 0 0
29 28 28 27 0 0 -1
27 28 26 27 0 0 1
43 42 40 42 0 1 2
38 38 35 35 0 1 0
35 36 34 35 0 0 1
40 43 37 40 0 0 3
34 34 34 34 0 0 0
34 33 34 33 0 0 -1
26 31 25 30 0 0 5
34 36 30 32 0 0 2
40 38 37 35 0 0 -2
34 38 32 36 0 0 4
31 35 28 32 0 0 4
29 32 29 32 0 1 3
33 33 29 29 0 0 0
37 41 34 38 0 0 4
40 45 39 44 0 0 5
38 40 37 39 0 0 2
31 32 30 31 0 0 1
35 38 35 38 0 0 3
27 27 27 27 0 0 0
38 44 37 43 0 0 6
42 40 41 39 0 0 -2
46 46 43 45 0 1 2
43 42 41 42 0 1 1
36 36 35 35 0 0 0
46 47 45 46 0 0 1
43 44 41 42 0 0 1
46 46 41 45 0 1 4
34 34 31 31 0 0 0
37 34 36 33 0 0 -3
28 29 27 28 0 0 1
43 42 40 39 0 0 -1
32 31 32 31 0 0 -1
38 40 38 40 0 0 2
41 39 41 39 0 0 -2
45 45 45 45 0 0 0
37 35 37 35 0 0 -2
41 41 39 40 0 1 1
37 35 34 35 0 1 1
47 51 44 49 0 1 5
28 34 28 34 0 0 6
35 33 31 33 0 1 2
33 32 33 32 0 0 -1
35 36 31 35 0 1 4
31 28 30 27 0 0 -3
42 44 40 42 0 0 2
32 37 32 37 0 0 5
37 38 34 35 0 0 1
41 39 34 34 0 1 0
34 32 32 30 0 0 -2
43 42 42 41 0 0 -1
31 30 30 29 0 0 -1
39 39 38 39 0 1 1
34 35 29 30 0 0 1
41 43 40 42 0 0 2
36 37 35 36 0 0 1
40 40 38 38 0 0 0
32 34 32 34 1 1 2
34 37 33 36 0 0 3
43 42 38 37 0 0 -1
43 48 42 47 0 0 5
38 40 36 38 0 0 2
34 33 34 32 1 1 -2
33 33 32 32 0 0 0
37 34 32 34 0 1 2
43 48 42 47 0 0 5
34 32 33 31 0 0 -2
37 37 35 35 0 0 0
38 35 34 31 0 0 -3
43 39 41 37 0 1 -4
36 34 30 33 0 1 3
46 47 44 45 0 0 1
30 26 26 23 0 1 -3
40 44 39 43 0 0 4
43 37 39 37 0 1 -2
44 45 43 44 0 0 1
45 46 43 44 0 0 1
39 43 36 40 0 0 4
47 47 45 45 0 0 0
26 29 26 29 0 0 3
39 41 36 38 0 0 2
44 42 39 37 0 1 -2
37 38 33 37 0 1 4
37 35 35 35 0 1 0
30 30 28 28 0 0 0
33 32 29 30 0 1 1
35 34 34 33 0 0 -1
40 40 39 39 0 0 0
38 39 34 35 0 0 1
41 40 38 37 0 0 -1
37 40 36 39 0 0 3
41 41 39 39 0 1 0
38 39 36 39 0 1 3
34 29 33 28 0 0 -5
40 39 40 39 0 0 -1
39 38 36 35 0 0 -1
38 44 36 42 0 0 6
34 34 33 33 0 0 0
34 34 34 34 0 0 0
38 35 37 34 0 0 -3
42 39 38 38 0 1 0
41 43 41 43 0 0 2
38 41 34 37 0 1 3
36 37 35 36 0 0 1
39 38 37 36 0 0 -1
42 40 40 40 0 1 0
40 40 40 40 0 0 0
46 44 44 44 0 1 0
35 34 33 32 0 0 -1
34 35 33 34 0 0 1
47 47 44 47 0 1 3
39 35 35 31 0 0 -4
29 28 24 23 0 0 -1
25 29 24 28 0 0 4
40 44 40 44 0 1 4
37 38 35 36 0 0 1
31 30 27 26 0 0 -1
39 37 39 37 0 0 -2
33 34 32 33 0 0 1
43 44 40 41 0 0 1
46 48 43 45 0 0 2
41 48 40 47 0 0 7
39 39 39 39 0 0 0
35 36 32 33 0 0 1
22 27 21 26 0 0 5
37 37 36 36 0 0 0
34 37 32 35 0 0 3
40 39 38 39 0 1 1
34 37 31 34 0 0 3
43 41 40 40 0 1 0
38 42 34 38 0 0 4
35 32 33 30 0 0 -3
36 36 35 35 0 0 0
45 44 42 41 0 0 -1
40 40 38 38 0 1 0
28 30 23 25 0 0 2
36 40 33 37 0 0 4
30 28 29 27 0 0 -2
36 38 35 37 0 0 2
43 41 42 40 1 1 -2
34 33 32 33 0 1 1
40 42 38 40 0 1 2
43 42 42 41 0 0 -1
41 41 39 39 0 0 0
30 33 29 33 0 1 4
37 40 36 40 0 1 4
41 46 40 46 0 1 6
41 43 41 43 0 1 2
45 44 45 42 1 1 -3
42 45 39 43 0 1 4
40 41 37 38 0 0 1
39 41 39 41 0 0 2
40 43 36 39 0 0 3
45 41 43 39 0 0 -4
33 32 30 29 0 0 -1
36 34 33 31 0 0 -2
39 39 36 36 0 0 0
35 41 33 39 0 0 6
32 34 30 32 0 0 2
31 36 29 34 0 0 5
35 38 32 35 0 0 3
31 34 30 33 0 0 3
47 46 45 44 0 0 -1
46 44 43 41 0 0 -2
36 34 35 33 0 0 -2
35 36 33 34 0 0 1
36 42 33 39 0 0 6
34 35 30 31 0 0 1
39 36 37 35 0 1 -2
39 36 37 34 0 0 -3
32 35 30 33 0 0 3
46 48 45 48 0 1 3
44 45 39 44 0 1 5
36 40 36 40 0 0 4
40 42 38 40 0 0 2
23 24 22 23 0 0 1
30 35 30 35 0 0 5
42 46 41 45 0 1 4
40 42 39 41 0 0 2
35 39 34 38 0 0 4
31 36 28 33 0 1 5
23 25 21 23 0 0 2
44 45 42 43 0 1 1
45 44 42 41 0 0 -1
34 36 34 36 0 0 2
34 34 34 34 0 0 0
34 38 33 37 0 0 4
39 40 37 38 0 0 1
48 49 47 48 0 0 1
39 42 38 41 0 1 3
36 36 36 36 0 0 0
22 29 21 28 0 0 7
36 37 35 36 0 0 1
41 47 39 45 0 1 6
30 32 30 32 0 0 2
28 28 27 27 0 0 0
33 38 31 37 0 1 6
41 40 37 37 1 1 0
37 39 37 39 0 0 2
35 36 33 34 0 0 1
33 32 33 32 0 0 -1
42 41 41 40 0 0 -1
44 47 39 45 0 1 6
36 39 35 38 0 0 3
41 41 39 39 0 0 0
39 39 39 39 0 1 0
39 43 36 40 0 0 4
35 33 34 32 0 0 -2
43 43 43 43 0 0 0
40 43 37 40 0 0 3
40 40 40 40 0 0 0
43 48 38 45 0 1 7
42 40 40 39 0 1 -1
36 37 32 36 0 1 4
38 39 37 39 0 1 2
36 38 36 38 0 0 2
34 34 32 32 0 0 0
36 33 32 29 0 0 -3
47 41 39 38 0 1 -1
38 40 36 38 0 1 2
31 34 28 31 0 0 3
34 38 33 37 0 0 4
40 37 39 37 0 1 -2
43 44 41 42 0 0 1
37 36 37 36 0 0 -1
38 38 35 35 0 0 0
37 36 36 35 0 1 -1
32 37 32 37 0 0 5
38 34 33 33 0 1 0
33 33 32 32 0 0 0
37 36 36 35 0 0 -1
42 47 38 43 0 0 5
44 45 44 45 0 0 1
36 34 35 34 0 1 -1
44 40 41 40 0 1 -1
37 40 37 40 0 0 3
37 39 36 38 0 0 2
42 41 40 39 0 0 -1
44 43 41 41 0 1 0
43 43 42 42 0 0 0
37 38 35 36 0 0 1
31 35 29 34 0 1 5
37 38 36 38 0 1 2
30 28 28 28 0 1 0
28 26 26 24 0 0 -2
46 45 44 45 0 1 1
46 45 46 45 0 0 -1
33 33 33 33 0 0 0
44 41 43 40 0 0 -3
36 38 35 37 0 0 2
37 40 36 39 0 0 3
46 43 44 41 0 0 -3
35 37 34 36 0 0 2
27 29 24 26 0 0 2
46 45 43 42 0 0 -1
38 36 37 35 0 0 -2
42 42 37 38 0 1 1
40 40 35 35 0 0 0
39 45 37 43 0 0 6
35 37 32 34 0 0 2
40 41 38 39 0 0 1
30 32 28 30 0 0 2
36 36 34 34 0 0 0
40 48 38 46 0 0 8
30 33 28 31 0 0 3
38 36 37 35 0 1 -2
45 44 40 41 1 1 1
36 40 35 39 0 0 4
35 36 35 36 0 0 1
34 34 32 32 0 0 0
39 40 38 39 0 0 1
29 27 27 25 0 0 -2
26 31 25 31 0 1 6
31 33 30 32 0 0 2
38 36 37 35 0 1 -2
39 39 37 37 0 0 0
36 34 33 31 0 0 -2
34 36 30 32 0 0 2
40 41 38 39 0 1 1
41 43 40 42 0 1 2
50 49 48 47 1 1 -1
33 33 31 31 0 0 0
38 35 35 34 0 1 -1
44 45 42 43 0 0 1
32 32 28 28 0 0 0
46 44 44 42 0 0 -2
38 38 33 33 0 0 0
35 33 35 33 0 0 -2
33 32 31 30 0 0 -1
39 44 37 43 0 1 6
48 51 47 50 1 0 3
32 32 30 32 1 1 2
40 38 39 37 0 0 -2
33 36 31 34 0 0 3
43 45 43 45 0 0 2
44 49 43 48 0 1 5
38 38 36 36 0 0 0
30 27 28 26 0 1 -2
44 40 41 37 0 0 -4
46 48 44 48 0 1 4
39 42 35 38 0 0 3
38 40 38 40 0 0 2
42 45 41 44 0 0 3
43 42 41 42 0 1 1
40 40 37 37 0 1 0
34 36 33 35 0 0 2
49 54 49 54 0 0 5
40 41 40 41 0 0 1
46 49 46 49 0 0 3
42 45 41 44 0 0 3
42 46 41 45 0 0 4
45 44 44 43 0 0 -1
48 46 46 44 0 0 -2
30 40 29 39 0 0 10
42 47 42 47 0 0 5
30 30 28 28 0 0 0
33 33 32 32 0 0 0
37 39 36 38 0 0 2
36 33 35 32 0 0 -3
40 40 40 40 0 0 0
36 40 33 37 0 0 4
32 35 30 33 0 0 3
35 38 33 36 0 0 3
33 36 33 36 0 0 3
37 43 36 42 0 0 6
43 46 42 45 0 1 3
43 41 39 38 0 1 -1
40 43 36 39 0 0 3
36 43 33 40 0 0 7
41 41 41 41 0 0 0
37 39 36 38 0 0 2
48 49 44 45 0 0 1
36 38 34 36 0 0 2
45 47 45 47 0 0 2
40 40 34 34 0 0 0
49 51 49 48 1 0 -1
40 42 40 42 0 0 2
42 41 38 39 0 1 1
38 37 35 34 0 0 -1
35 39 34 38 0 0 4
34 34 31 31 0 0 0
30 30 30 30 0 0 0
38 38 35 37 0 1 2
43 44 41 42 0 1 1
42 40 39 37 0 1 -2
40 42 36 38 0 0 2
44 44 43 43 0 0 0
24 26 23 25 0 0 2
45 46 41 45 0 1 4
39 37 38 36 0 0 -2
39 44 38 43 0 0 5
42 40 39 37 0 0 -2
44 44 40 42 0 1 2
29 31 29 31 0 0 2
44 40 39 39 1 1 0
37 42 36 41 0 0 5
42 44 39 41 0 1 2
38 45 35 42 0 0 7
34 37 32 35 0 0 3
43 46 43 46 0 0 3
43 42 43 42 0 0 -1
34 33 33 32 0 0 -1
32 40 29 38 0 1 9
45 42 41 38 0 0 -3
38 42 35 39 0 1 4
34 34 33 33 0 0 0
37 36 37 36 0 0 -1
35 36 34 35 0 0 1
35 36 35 36 0 0 1
41 38 38 38 1 1 0
43 43 42 42 0 0 0
38 37 32 37 0 1 5
37 42 36 41 0 1 5
39 38 37 36 1 0 -1
34 38 32 36 0 0 4
43 46 41 44 0 0 3
39 41 38 40 0 0 2
31 30 30 29 0 0 -1
39 40 37 38 0 1 1
36 32 32 32 0 1 0
37 33 37 33 0 1 -4
46 49 45 48 0 1 3
46 44 44 44 0 1 0
40 40 40 40 0 0 0
33 34 33 34 0 1 1
32 31 28 27 0 0 -1
40 41 39 40 0 0 1
33 36 31 34 0 1 3
33 37 32 37 0 1 5
39 41 37 40 0 1 3
38 39 34 35 0 0 1
38 39 37 38 0 0 1
41 41 35 35 0 1 0
31 35 30 33 1 0 3
36 38 35 37 0 0 2
27 27 26 26 0 0 0
40 45 37 42 0 1 5
35 38 34 38 0 1 4
36 36 35 35 0 0 0
45 46 42 46 0 1 4
35 37 35 37 0 0 2
42 41 39 40 0 1 1
48 50 42 44 0 0 2
30 29 28 27 0 0 -1
33 36 31 34 0 0 3
41 43 39 41 0 0 2
32 34 30 32 0 0 2
37 38 35 36 0 0 1
36 43 36 43 0 0 7
47 48 46 47 0 0 1
41 43 38 38 1 0 0
43 46 41 44 0 0 3
39 38 36 38 0 1 2
42 38 39 38 0 1 -1
43 42 42 41 0 0 -1
38 45 37 44 0 1 7
39 40 36 40 0 1 4
39 45 38 44 0 0 6
33 35 31 33 0 0 2
33 32 31 32 0 1 1
44 45 41 45 1 1 4
34 35 34 35 0 0 1
47 45 44 45 0 1 1
35 40 32 37 0 0 5
36 38 35 37 0 0 2
38 36 34 35 0 1 1
41 43 40 42 0 0 2
44 45 40 44 1 1 4
41 43 38 40 0 0 2
41 40 38 39 0 1 1
43 43 42 43 0 1 1
33 33 32 32 0 0 0
41 41 39 39 0 1 0
32 32 29 29 0 0 0
33 33 32 32 0 0 0
42 45 39 42 0 0 3
35 36 32 36 0 1 4
30 32 27 29 0 0 2
39 36 39 36 1 1 -3
40 42 36 42 0 1 6
36 35 33 33 0 1 0
42 44 41 44 0 1 3
41 42 40 42 0 1 2
46 48 44 46 0 1 2
41 40 38 38 0 1 0
35 36 32 33 0 0 1
34 36 29 35 0 1 6
35 38 33 36 0 0 3
41 41 39 39 0 1 0
35 37 33 35 0 0 2
35 33 32 30 0 0 -2
39 44 37 42 0 1 5
29 30 27 28 0 0 1
34 33 32 31 0 1 -1
36 39 32 35 0 0 3
38 38 35 35 0 1 0
40 38 37 35 0 0 -2
40 44 39 43 0 0 4
36 37 34 35 0 0 1
34 34 32 34 0 1 2
36 42 34 40 0 0 6
36 37 35 36 0 0 1
41 42 41 42 0 0 1
38 41 35 41 0 1 6
37 37 37 37 0 0 0
51 48 48 45 0 0 -3
29 31 28 30 0 0 2
33 35 30 34 0 1 4
35 38 32 35 0 1 3
35 33 32 30 0 0 -2
36 38 32 34 1 0 2
34 32 32 32 1 1 0
41 36 39 34 0 0 -5
37 43 36 42 0 1 6
33 31 29 27 0 0 -2
40 41 37 38 0 0 1
35 35 34 34 0 0 0
30 36 29 35 0 0 6
44 44 40 44 0 1 4
40 42 37 41 0 1 4
35 38 35 38 0 0 3
33 32 33 32 0 0 -1
50 52 47 49 0 0 2
35 37 31 33 0 0 2
27 29 23 25 0 0 2
27 24 25 22 0 0 -3
37 37 37 37 0 0 0
40 39 37 36 0 0 -1
39 41 37 39 0 0 2
42 40 41 40 0 1 -1
39 39 35 35 0 0 0
34 35 32 33 0 0 1
39 41 39 41 0 0 2
40 44 38 42 0 0 4
27 30 25 28 0 0 3
33 35 32 34 0 0 2
37 34 33 30 0 0 -3
38 39 37 38 0 0 1
47 47 45 45 0 1 0
45 45 41 41 0 0 0
46 42 41 40 0 1 -1
36 39 36 39 0 0 3
39 39 37 37 0 0 0
38 38 36 36 0 0 0
42 45 39 42 0 0 3
38 39 36 37 0 0 1
34 37 33 36 0 0 3
38 44 36 42 0 0 6
45 45 40 40 0 0 0
26 27 26 27 0 0 1
39 42 37 40 0 0 3
40 41 38 39 0 0 1
35 34 31 30 0 1 -1
46 46 45 45 0 1 0
42 39 42 39 0 0 -3
45 41 41 37 0 0 -4
36 36 34 34 0 0 0
36 31 32 31 0 1 -1
40 37 38 37 0 1 -1
41 46 38 45 1 1 7
35 32 34 31 0 0 -3
43 42 40 40 0 1 0
41 46 39 44 0 0 5
36 39 34 37 0 0 3
33 33 32 32 0 0 0
34 33 32 31 0 0 -1
38 39 37 38 0 0 1
45 46 42 43 0 0 1
30 34 29 33 0 0 4
41 43 39 41 0 0 2
40 40 38 39 0 1 1
40 42 37 39 0 1 2
38 37 36 35 1 0 -1
39 40 38 39 0 0 1
40 40 36 37 0 1 1
42 43 41 42 0 1 1
50 49 45 48 0 1 3
42 41 38 37 0 0 -1
31 32 29 30 0 0 1
41 38 37 38 0 1 1
32 32 31 31 0 0 0
42 46 40 45 0 1 5
32 31 29 30 0 1 1
44 43 44 43 0 0 -1
29 30 29 30 0 0 1
40 39 37 38 0 1 1
32 33 30 31 0 0 1
35 38 33 37 0 1 4
40 44 35 40 0 1 5
36 34 35 33 0 0 -2
39 38 39 38 0 0 -1
29 32 27 30 0 0 3
44 40 42 39 0 1 -3
38 39 38 39 0 1 1
34 38 33 37 0 0 4
41 41 39 39 0 0 0
32 32 32 32 0 0 0
35 36 31 32 0 0 1
33 33 32 32 1 1 0
42 40 38 36 0 0 -2
33 34 32 34 0 1 2
39 42 37 40 0 0 3
41 41 37 41 0 1 4
37 36 35 36 0 1 1
35 41 33 39 0 0 6
49 46 44 46 0 1 2
36 40 35 39 0 0 4
31 35 30 34 0 0 4
36 41 36 41 0 0 5
39 38 37 36 0 1 -1
42 46 41 45 0 0 4
39 42 38 41 0 0 3
30 30 28 28 0 0 0
42 44 38 40 0 0 2
25 24 24 23 0 0 -1
34 36 33 35 0 1 2
39 40 37 40 0 1 3
36 37 35 36 0 0 1
42 48 42 48 0 0 6
35 36 35 36 0 0 1
41 42 40 41 0 0 1
39 45 37 43 0 0 6
40 42 38 40 0 0 2
44 43 42 41 0 0 -1
40 42 39 41 0 0 2
41 41 37 37 0 0 0
40 37 39 37 0 1 -2
43 42 43 42 0 0 -1
38 37 36 35 0 0 -1
39 40 37 38 0 0 1
36 38 35 37 0 0 2
36 34 33 31 0 0 -2
37 36 37 36 1 1 -1
39 43 38 41 1 0 3
42 40 38 36 0 0 -2
40 37 37 36 0 1 -1
38 34 36 32 0 0 -4
39 45 38 44 0 0 6
35 38 30 33 0 0 3
28 32 27 31 0 0 4
39 38 37 36 0 0 -1
47 46 47 46 0 0 -1
37 35 35 33 0 0 -2
38 38 38 38 0 0 0
40 42 39 41 0 0 2
29 34 27 32 0 0 5
37 43 36 42 0 1 6
40 38 36 34 0 0 -2
36 34 36 34 0 0 -2
39 34 33 28 0 0 -5
36 37 33 34 0 0 1
42 47 39 44 0 0 5
32 33 30 31 0 0 1
39 35 38 34 0 0 -4
37 44 35 42 0 0 7
36 37 34 35 0 0 1
33 34 32 33 0 0 1
40 43 38 43 0 1 5
32 35 29 32 0 0 3
35 32 34 31 0 0 -3
37 35 36 34 0 0 -2
37 37 35 36 0 1 1
29 31 29 31 0 0 2
47 45 45 43 0 0 -2
40 41 39 40 0 0 1
35 35 33 35 0 1 2
47 46 46 45 0 0 -1
31 33 29 31 0 0 2
40 37 39 36 0 0 -3
36 34 35 34 1 1 -1
49 45 47 45 1 1 -2
33 34 31 32 0 0 1
40 39 40 39 0 0 -1
36 41 34 39 0 0 5
35 33 33 31 0 0 -2
29 27 27 25 0 0 -2
33 35 31 35 0 1 4
36 36 36 36 0 0 0
44 47 42 46 0 1 4
31 33 29 31 0 1 2
34 34 33 33 0 0 0
41 42 39 40 0 0 1
41 39 39 37 0 0 -2
37 37 36 36 0 0 0
49 46 47 44 0 1 -3
32 34 31 33 0 0 2
34 35 33 34 0 0 1
34 34 31 31 0 0 0
30 32 28 30 0 0 2
38 37 38 37 0 0 -1
45 49 43 47 0 0 4
31 33 30 32 0 0 2
42 41 39 41 0 1 2
38 39 37 38 0 0 1
36 41 34 39 0 0 5
35 38 34 37 0 0 3
37 39 35 37 0 0 2
34 34 33 33 0 0 0
32 30 28 30 0 1 2
25 22 24 21 0 0 -3
38 40 35 39 0 1 4
33 34 31 34 0 1 3
38 39 35 36 0 0 1
38 42 35 39 0 0 4
50 51 48 51 0 1 3
27 26 27 25 1 1 -2
27 29 26 28 0 0 2
44 46 41 43 0 0 2
37 38 36 37 0 0 1
26 25 25 24 0 0 -1
38 38 37 37 0 0 0
41 41 37 37 0 0 0
38 37 36 35 0 0 -1
37 42 35 40 0 1 5
44 45 42 43 0 0 1
33 34 30 31 0 0 1
42 40 39 37 0 0 -2
38 39 36 37 0 0 1
44 43 42 41 0 0 -1
44 44 41 41 0 0 0
48 47 45 44 0 0 -1
24 27 24 27 0 0 3
35 44 35 44 0 1 9
35 31 33 31 0 1 -2
36 35 35 34 0 0 -1
37 36 34 35 0 1 1
43 43 42 43 0 1 1
